http://www.gazzetta.it/Foto-Gallery/fighting/12-03-2018/lotta-tricolori-juniores-cadetti-proiezioni-futuro-250871711268.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,33.85%
http://www.gazzetta.it/Foto-Gallery/taekwondo/09-02-2018/taekwondo-ed-hockey-prato-pomeriggio-cosi-diverso-250164814016.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,32.62%
http://www.gazzetta.it/Foto-Gallery/taekwondo/11-12-2017/taekwondo-le-stellette-240150114749.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/17-51206290/kaly_sene_infiamma_il_mercato_juve_toro_sampdoria_e_virtus_entella_si_sfidano_per_l_attaccante/,31.91%
http://www.gazzetta.it/Foto-Gallery/taekwondo/10-12-2017/gli-azzurri-azione-gp-2017-ecco-vero-calcio-spettacolo-240128924708.shtml,http://www.tuttosport.com/news/motori/news-motori/2018/10/03-48202731/nuova_land_rover_defender_primi_passi_su_strada_aspettando_il_2020/,37.45%
http://www.gazzetta.it/Foto-Gallery/taekwondo/07-12-2017/daniela-bella-taekwondo-24057226049.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/13-51057167/prima_categoria_b_-_dilettantistica_fc_biella_sette_giornate_di_squalifica_per_lensar_ecco_i_motivi_della_clamorosa_sanzio/,30.32%
http://www.gazzetta.it/Paralimpici/02-09-2017/candido-junior-camp-raddoppia-220280670847.shtml,http://www.tuttosport.com/news/calcio/serie-a/2018/12/29-51564701/serie_a_juventus-sampdoria_2-1_decide_la_doppietta_di_cristiano_ronaldo/,38.79%
http://www.gazzetta.it/Paralimpici/02-01-2017/bebegallery-180255056004.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,28.26%
http://www.gazzetta.it/Paralimpici/19-09-2016/rio-gran-finale-maracana-170109197417.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/19-51274269/promozione_b_-_esperanza_finisce_l_era_casalis_ufficiale_l_esonero_del_tecnico/,34.24%
http://www.gazzetta.it/Paralimpici/15-09-2016/malone-cancella-pistorius-17064208388.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/18-51248567/eccellenza_b_-_pinerolo_il_ds_muratori_annuncia_il_ritorno_di_un_ex_professionista/,36.02%
http://www.gazzetta.it/Paralimpici/14-09-2016/paralimpiadi-zanardi-legnante-immagini-vincitori-17052012754.shtml,http://www.tuttosport.com/news/calcio/calciomercato/2018/12/14-51082201/milan_la_sentenza_uefa_complica_la_permanenza_di_higuain_juventus_alla_finestra_/,35.47%
http://www.gazzetta.it/Paralimpici/10-09-2016/brasile-fa-festa-il-sosia-neymar-1704025438.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/20-51295658/prima_categoria_c_-_cirie_si_dimette_il_tecnico_de_vita_ecco_chi_e_stato_scelto_al_suo_posto/,31.77%
http://www.gazzetta.it/Paralimpici/07-09-2016/paralimpiade-si-comincia-1601100038573.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,31.03%
http://www.gazzetta.it/Paralimpici/22-06-2016/quirinale-consegna-tricolore-alfieri-azzurri-16066767034.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/13-51051600/prima_categoria_e_-_villar_perosa_che_colpaccio_dal_pinerolo_e_in_arrivo_un_bomber_di_razza/,33.91%
http://www.gazzetta.it/Foto-Gallery/Lifestyle/10-11-2017/meraviglie-the-cal-2018-ecco-scatti-calendario-pirelli-230522589811.shtml,http://www.tuttosport.com/video/video-rubriche/100-secondi-con-rds/2018/12/22-51380803/i_100_secondi_di_stefano_salandin_le_ombre_dietro_le_luci_della_ribalta_/,36.55%
